"POL","CO","CON","AB","ABN","DIS","DISN","EIC","EICSUM","EICSUMN","TYPE","EMS","CANCER_TWE","CHRONIC_TWE","ACUTE_TWE"
108883,53,TRINITY,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,8,DEL NORTE,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,54,TULARE,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,22,MARIPOSA,MC,MOUNTAIN COUNTIES,MPA,MARIPOSA COUNTY APCD,33036611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,35,SAN BENITO,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,42041860000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,42041860000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,58,YUBA,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,42041860000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,42041860000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,33,RIVERSIDE,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,42041860000000,420,FOOD AND AGRICULTURE,SA,22.15023357540147392542342227501312,,0.000903059098801429954559011019040000000005,0.000758569642993201161829569255993600000003
108883,31,PLACER,MC,MOUNTAIN COUNTIES,PLA,PLACER COUNTY APCD,42041860000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,34,SACRAMENTO,SV,SACRAMENTO VALLEY,SAC,SACRAMENTO METROPOLITAN AQMD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,44,SANTA CRUZ,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,55,TUOLUMNE,MC,MOUNTAIN COUNTIES,TUO,TUOLUMNE COUNTY APCD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,3,AMADOR,MC,MOUNTAIN COUNTIES,AMA,AMADOR COUNTY APCD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,27,MONTEREY,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,13,IMPERIAL,SS,SALTON SEA,IMP,IMPERIAL COUNTY APCD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,42042060000000,420,FOOD AND AGRICULTURE,SA,1734.186231294094853632,,0.0707023088427142389771689497716894977172,0.0593899394278799607408219178082191780825
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,36,SAN BERNARDINO,SC,SOUTH COAST,SC,SOUTH COAST AQMD,42042060000000,420,FOOD AND AGRICULTURE,SA,0,,0,0
108883,48,SOLANO,SV,SACRAMENTO VALLEY,YS,YOLO-SOLANO AQMD,33039011000000,330,PETROLEUM MARKETING,SA,82.899496387996003298966495544935927424,,0.003379790296314253232997655558746572383577,0.0028390238489039727157180306693471208022
108883,21,MARIN,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33039011000000,330,PETROLEUM MARKETING,SA,54.2081358243020972376,,0.002210051199620926991095890410958904109598,0.00185644300768157867252054794520547945207
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33039011000000,330,PETROLEUM MARKETING,SA,179.25588881097684656688,,0.007308214644935455257945205479452054794536,0.00613890030174578241667397260273972602741
108883,34,SACRAMENTO,SV,SACRAMENTO VALLEY,SAC,SACRAMENTO METROPOLITAN AQMD,33039011000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,33039011000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,33039011000000,330,PETROLEUM MARKETING,SA,5605.0918852662533060205422612004864,,0.2285180970835882789473476133888000000009,0.1919552015502141543157719952465920000015
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,33039011000000,330,PETROLEUM MARKETING,SA,148.4032072702714766047628775865188352,,0.006050359070053468550422491747656508284429,0.00508230161884491358235489306803146695892
108883,40,SAN LUIS OBISPO,SCC,SOUTH CENTRAL COAST,SLO,SAN LUIS OBISPO COUNTY APCD,33039011000000,330,PETROLEUM MARKETING,SA,89.916788984688898651441365141208,,0.003665883438710408457739781683839204174822,0.00307934208851674310450141661442493150685
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,48,SOLANO,SV,SACRAMENTO VALLEY,YS,YOLO-SOLANO AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,36,SAN BERNARDINO,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,38,SAN FRANCISCO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,39,SAN JOAQUIN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33036816000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037016000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037016000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037016000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,31,PLACER,LT,LAKE TAHOE,PLA,PLACER COUNTY APCD,33037016000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037016000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,31,PLACER,LT,LAKE TAHOE,PLA,PLACER COUNTY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,31,PLACER,MC,MOUNTAIN COUNTIES,PLA,PLACER COUNTY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,55,TUOLUMNE,MC,MOUNTAIN COUNTIES,TUO,TUOLUMNE COUNTY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,54,TULARE,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,52,TEHAMA,SV,SACRAMENTO VALLEY,TEH,TEHAMA COUNTY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,44,SANTA CRUZ,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,33037216000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,33037411000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,58,YUBA,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,33037411000000,330,PETROLEUM MARKETING,SA,43.57427741825,,0.001776511636425717547292889758643183300725,0.001492269774597602739726027397260273972609
108883,3,AMADOR,MC,MOUNTAIN COUNTIES,AMA,AMADOR COUNTY APCD,33037411000000,330,PETROLEUM MARKETING,SA,18.09750351492,,0.000737830378136007827788649706457925636012,0.000619777517634246575342465753424657534249
108883,40,SAN LUIS OBISPO,SCC,SOUTH CENTRAL COAST,SLO,SAN LUIS OBISPO COUNTY APCD,33037411000000,330,PETROLEUM MARKETING,SA,172.91628,,0.007049750489236790606653620352250489236821,0.00592179041095890410958904109589041095893
108883,54,TULARE,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037411000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,6,COLUSA,SV,SACRAMENTO VALLEY,COL,COLUSA COUNTY APCD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,51,SUTTER,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,55,TUOLUMNE,MC,MOUNTAIN COUNTIES,TUO,TUOLUMNE COUNTY APCD,33037611000000,330,PETROLEUM MARKETING,SA,5.43093351372,,0.000221417706854207436399217221135029354208,0.000185990873757534246575342465753424657535
108883,45,SHASTA,SV,SACRAMENTO VALLEY,SHA,SHASTA COUNTY AQMD,33037611000000,330,PETROLEUM MARKETING,SA,25.55531210424,,0.001041883239735812133072407045009784735816,0.000875181921378082191780821917808219178086
108883,57,YOLO,SV,SACRAMENTO VALLEY,YS,YOLO-SOLANO AQMD,33037611000000,330,PETROLEUM MARKETING,SA,28.47647462712,,0.001160978254530332681017612524461839530338,0.000975221733805479452054794520547945205484
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,33037611000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,33037611000000,330,PETROLEUM MARKETING,SA,7.9563790152,,0.00032437944452054794520547945205479452055,0.000272478733397260273972602739726027397261
108883,25,MODOC,NEP,NORTHEAST PLATEAU,MOD,MODOC COUNTY APCD,33037611000000,330,PETROLEUM MARKETING,SA,7.99786922616,,0.000326070989324853228962818003913894324855,0.000273899631032876712328767123287671232878
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,33037611000000,330,PETROLEUM MARKETING,SA,4.46395012308,,0.000181994052636986301369863013698630136987,0.000152875004215068493150684931506849315069
108883,54,TULARE,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,38,SAN FRANCISCO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,41040620480000,410,CHEMICAL,SA,0,,0,0
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037811000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,33037811000000,330,PETROLEUM MARKETING,SA,55.1929031419019904,,0.002250199899784001565557729941291585127211,0.00189016791581856131506849315068493150686
108883,47,SISKIYOU,NEP,NORTHEAST PLATEAU,SIS,SISKIYOU COUNTY APCD,33037811000000,330,PETROLEUM MARKETING,SA,234.141822771712128,,0.009545899493302027397260273972602739726071,0.0080185555743737030136986301369863013699
108883,49,SONOMA,NC,NORTH COAST,NS,NORTHERN SONOMA COUNTY APCD,33037811000000,330,PETROLEUM MARKETING,SA,137.29262968841055696,,0.00559738379355881266144814090019569471625,0.00470180238658940263561643835616438356165
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,33037811000000,330,PETROLEUM MARKETING,SA,15.1177683786329088,,0.000616347373558093150684931506849315068495,0.000517731793788798246575342465753424657536
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33037811000000,330,PETROLEUM MARKETING,SA,10.2555019301741815,,0.00041811407086489650603392041748206131768,0.000351215819526513065068493150684931506851
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33037811000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,33037811000000,330,PETROLEUM MARKETING,SA,10.42663956905376,,0.000425091306631350293542074363992172211352,0.000357076697570334246575342465753424657536
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,33037811000000,330,PETROLEUM MARKETING,SA,17.14151688920355552,,0.000698855059083641369863013698630136986305,0.000587038249630258750684931506849315068496
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,33037811000000,330,PETROLEUM MARKETING,SA,107.3128173379840512,,0.004375114862116114285714285714285714285751,0.00367509648417753600000000000000000000003
108883,29,NEVADA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,33037811000000,330,PETROLEUM MARKETING,SA,48.64691452785061248,,0.001983321694710152172211350293542074364001,0.00166599022355652782465753424657534246576
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,33038011000000,330,PETROLEUM MARKETING,SA,58.7842702079808,,0.002396618974558904109589041095890410958914,0.002013159938629479452054794520547945205485
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,33038011000000,330,PETROLEUM MARKETING,SA,408.764818328464,,0.0166652323193274624918460534898891063276,0.0139987951482350684931506849315068493151
108883,29,NEVADA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,33038011000000,330,PETROLEUM MARKETING,SA,605.327110828128,,0.0246790244140626223091976516634050880628,0.0207303805078126027397260273972602739727
108883,52,TEHAMA,SV,SACRAMENTO VALLEY,TEH,TEHAMA COUNTY APCD,33038011000000,330,PETROLEUM MARKETING,SA,564.4299462498304,,0.0230116579521294194390084801043705153296,0.0193297926797887123287671232876712328768
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,33038011000000,330,PETROLEUM MARKETING,SA,543.3323611179744,,0.0221515150488410958904109589041095890413,0.0186072726410265205479452054794520547946
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,33038011000000,330,PETROLEUM MARKETING,SA,111.095284171812,,0.004529325023312622309197651663405088062643,0.00380463301958260273972602739726027397262
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,33038211000000,330,PETROLEUM MARKETING,SA,97.3461336138700893978624,,0.003968775832268023866514285714285714285715,0.003333771699105140047872
108883,38,SAN FRANCISCO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,5,CALAVERAS,MC,MOUNTAIN COUNTIES,CAL,CALAVERAS COUNTY APCD,33038211000000,330,PETROLEUM MARKETING,SA,241.2464822543527083090633498624,,0.009835554560272044533148375320547945205536,0.00826186583062851740784463526926027397265
108883,31,PLACER,MC,MOUNTAIN COUNTIES,PLA,PLACER COUNTY APCD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,30,ORANGE,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,33,RIVERSIDE,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,32,PLUMAS,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,33038211000000,330,PETROLEUM MARKETING,SA,286.28983523408087076642,,0.0116719600144357824024143835616438356165,0.00980444641212605721802808219178082191786
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33038211000000,330,PETROLEUM MARKETING,SA,0,,0,0
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,29,NEVADA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,57,YOLO,SV,SACRAMENTO VALLEY,YS,YOLO-SOLANO AQMD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,11,GLENN,SV,SACRAMENTO VALLEY,GLE,GLENN COUNTY APCD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,43043070180000,430,MINERAL PROCESSES,SA,0,,0,0
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,43043670000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,41,SAN MATEO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,53,TRINITY,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,33,RIVERSIDE,SC,SOUTH COAST,SC,SOUTH COAST AQMD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,52,TEHAMA,SV,SACRAMENTO VALLEY,TEH,TEHAMA COUNTY APCD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43042270780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,42,SANTA BARBARA,SCC,SOUTH CENTRAL COAST,SB,SANTA BARBARA COUNTY APCD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,49,SONOMA,NC,NORTH COAST,NS,NORTHERN SONOMA COUNTY APCD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,51,SUTTER,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,56,VENTURA,SCC,SOUTH CENTRAL COAST,VEN,VENTURA COUNTY APCD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43042670780000,430,MINERAL PROCESSES,SA,0,,0,0
108883,25,MODOC,NEP,NORTHEAST PLATEAU,MOD,MODOC COUNTY APCD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,45099502300000,450,WOOD AND PAPER,SA,59422.0084276278864535658182656,,2.42261939121118258535411848767123287672,2.03500028861739337169745952964383561645
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,15,KERN,MD,MOJAVE DESERT,KER,EASTERN KERN APCD,45099502300000,450,WOOD AND PAPER,SA,0,,0,0
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,55,TUOLUMNE,MC,MOUNTAIN COUNTIES,TUO,TUOLUMNE COUNTY APCD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,47,SISKIYOU,NEP,NORTHEAST PLATEAU,SIS,SISKIYOU COUNTY APCD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,37,SAN DIEGO,SD,SAN DIEGO COUNTY,SD,SAN DIEGO COUNTY APCD,43099570000000,430,MINERAL PROCESSES,SA,0,,0,0
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,27,MONTEREY,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,31,PLACER,LT,LAKE TAHOE,PLA,PLACER COUNTY APCD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,58,YUBA,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,29,NEVADA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,41099549990000,410,CHEMICAL,SA,0,,0,0
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,41099549990000,410,CHEMICAL,SA,6492.5543004495264,,0.2646997023992794520547945205479452054807,0.2223477500153947397260273972602739726035
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,44044070000000,440,METAL PROCESSES,SA,0,,0,0
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,44044070000000,440,METAL PROCESSES,SA,0,,0,0
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,44044070000000,440,METAL PROCESSES,SA,0,,0,0
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,49999500100000,499,OTHER (INDUSTRIAL PROCESSES),SA,0,,0,0
108883,32,PLUMAS,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,49999500100000,499,OTHER (INDUSTRIAL PROCESSES),SA,0,,0,0
